"","V","W","delta1","delta2","delta3","R"
"359",0.258477515536022,0,FALSE,TRUE,FALSE,0.117926240502857
"360",0.0897991350153461,0,FALSE,FALSE,FALSE,0.0579144985182211
"361",0.113576271162486,0,FALSE,FALSE,FALSE,0.0692607619334012
"362",0.520428130312307,0,FALSE,FALSE,FALSE,0.144259774987586
"363",0.144543591617313,0,FALSE,FALSE,FALSE,0.102068722597323
"364",0.263296458854966,0,FALSE,FALSE,FALSE,0.132643979345448
"365",0.201994935299554,0,FALSE,FALSE,FALSE,0.13018411481753
"366",0.138664664185701,0.321818082337268,TRUE,FALSE,FALSE,0.103269625664689
"367",0.162507903715596,0,FALSE,FALSE,FALSE,0.0952539219986647
"368",0.141547787004665,0.559294663253225,TRUE,FALSE,TRUE,0.13736651558429
"369",0.181975481323452,0.235181703282418,TRUE,FALSE,FALSE,0.103397716535255
"370",0.386696087848395,0,FALSE,FALSE,FALSE,0.130231331987306
"371",0.217490822653442,0,FALSE,TRUE,FALSE,0.080067734583281
"372",0.122747081350232,0.315538801409039,TRUE,FALSE,TRUE,0.0656846025027335
"373",0.290607352639605,0,FALSE,TRUE,FALSE,0.143883206835017
"374",0.0683009032549367,0.24595988787994,TRUE,FALSE,TRUE,0.0636413282947615
"375",0.0856469893129543,0,FALSE,FALSE,FALSE,0.050510379509069
"376",0.289640593074226,0.599380394096902,TRUE,FALSE,FALSE,0.0560387565288693
"377",0.462362406065918,0,FALSE,TRUE,FALSE,0.0541856989264488
"378",0.553421424677356,0,FALSE,TRUE,FALSE,0.0869947741739452
"379",0.425575771947005,0,FALSE,TRUE,FALSE,0.0876904692267999
"380",0.062409928557463,0,FALSE,FALSE,FALSE,0.0534790500765666
"381",0.0839793577126497,0.382326586521231,TRUE,FALSE,FALSE,0.0901759510161355
"382",0.134668022650294,0,FALSE,FALSE,FALSE,0.110445648687892
"383",0.0724085633856283,0.61,TRUE,FALSE,FALSE,0.0818641423713416
"384",0.140519672608934,0,FALSE,FALSE,FALSE,0.074957699351944
"385",0.0598277474226142,0.386252767709084,TRUE,FALSE,FALSE,0.128197752474807
"386",0.319407445288643,0.380660262424499,TRUE,FALSE,FALSE,0.0938122440129519
"387",0.103978256791515,0,FALSE,FALSE,FALSE,0.0743248164886609
"388",0.170315265977196,0.539843743599436,TRUE,FALSE,FALSE,0.142077096691355
"389",0.224537157802843,0,FALSE,FALSE,FALSE,0.0624405794078484
"390",0.106410095794126,0,FALSE,FALSE,FALSE,0.0867646763566881
"391",0.360908683349366,0,FALSE,TRUE,FALSE,0.106298161810264
"392",0.0945833974876156,0.515853845087134,TRUE,FALSE,FALSE,0.119261012109928
"393",0.61,0,FALSE,FALSE,FALSE,0.147877255943604
"394",0.193927602667839,0,FALSE,FALSE,FALSE,0.145187627058476
"395",0.163833985376511,0,FALSE,FALSE,FALSE,0.136395939975046
"396",0.431036736624749,0.61,TRUE,FALSE,FALSE,0.120966682163998
"397",0.0735832283723086,0.205626653135304,TRUE,FALSE,TRUE,0.101793321128935
"398",0.111432648122009,0.598784496166781,TRUE,FALSE,TRUE,0.146916845813394
"399",0.165250568566448,0.603667994240187,TRUE,FALSE,FALSE,0.0787614496424794
"400",0.119702853618133,0,FALSE,TRUE,FALSE,0.0944551296997815
"401",0.0665119586745277,0,FALSE,FALSE,FALSE,0.0530295526375994
"402",0.252947233313405,0,FALSE,TRUE,FALSE,0.058117048884742
"403",0.0654864030283139,0.191912912088446,TRUE,FALSE,FALSE,0.118436111859046
"404",0.0559458292339039,0.143403913765881,TRUE,FALSE,TRUE,0.0873668596381321
"405",0.171428428241792,0.61,TRUE,FALSE,FALSE,0.13401771353092
"406",0.103287625810205,0,FALSE,TRUE,FALSE,0.0645955364452675
"407",0.108589318428566,0.435608300287276,TRUE,FALSE,FALSE,0.119046931294724
"408",0.147525942444946,0,FALSE,FALSE,FALSE,0.114574780501425
"409",0.278471257856501,0,FALSE,TRUE,FALSE,0.101190263964236
"410",0.157670573964298,0,FALSE,TRUE,FALSE,0.0757033751346171
"411",0.310278305714966,0,FALSE,TRUE,FALSE,0.100321407848969
"412",0.0633684834286074,0.392991584502237,TRUE,FALSE,FALSE,0.11474835225381
"413",0.230698221798992,0,FALSE,TRUE,FALSE,0.128597575984895
"414",0.0934365395303253,0.250852171606232,TRUE,FALSE,TRUE,0.0640043061459437
"415",0.0565322988019108,0.195340289195373,TRUE,FALSE,FALSE,0.143509022914804
"416",0.151547115932807,0,FALSE,TRUE,FALSE,0.131678901822306
"417",0.421591850632408,0,FALSE,TRUE,FALSE,0.0572886213194579
"418",0.117833187417439,0,FALSE,TRUE,FALSE,0.0508079473627731
"419",0.201817776099779,0,FALSE,FALSE,FALSE,0.0698481598170474
"420",0.258110417495482,0,FALSE,FALSE,FALSE,0.118383669038303
"421",0.26344758523833,0,FALSE,TRUE,FALSE,0.136655318015255
"422",0.246166014764458,0,FALSE,FALSE,FALSE,0.0602614352945238
"423",0.0680934291222979,0.61,TRUE,FALSE,FALSE,0.147456755605526
"424",0.250194721924293,0.564687586624591,TRUE,FALSE,FALSE,0.0686419282807037
"425",0.073404186591506,0,FALSE,FALSE,FALSE,0.0637725989334285
"426",0.120145489677929,0.61,TRUE,FALSE,FALSE,0.0636623349506408
"427",0.123895062427852,0.420792976766825,TRUE,FALSE,FALSE,0.109235363220796
"428",0.273154923150088,0,FALSE,TRUE,FALSE,0.0810898368945345
"429",0.259088292643607,0,FALSE,TRUE,FALSE,0.148826078185812
"430",0.0989077599253506,0,FALSE,FALSE,FALSE,0.0520514613483101
"431",0.0671547421537104,0.322760666869812,TRUE,FALSE,TRUE,0.128198600094765
"432",0.125306156572152,0.175655869890288,TRUE,FALSE,TRUE,0.141759515041485
"433",0.0872760121311949,0.343183662084281,TRUE,FALSE,TRUE,0.132990470388904
"434",0.211673562892409,0,FALSE,TRUE,FALSE,0.0763418523827568
"435",0.174936263708122,0,FALSE,TRUE,FALSE,0.0557805310003459
"436",0.165736037888564,0,FALSE,FALSE,FALSE,0.0658377009676769
"437",0.0832514089585351,0.190663928730859,TRUE,FALSE,TRUE,0.115674631833099
"438",0.116415685345419,0,FALSE,FALSE,FALSE,0.0926244683330879
"439",0.0587732034873493,0.323419005060127,TRUE,FALSE,FALSE,0.0521758759161457
"440",0.0881855923449621,0,FALSE,FALSE,FALSE,0.0539428678108379
"441",0.0786341522324355,0.403206380794044,TRUE,FALSE,TRUE,0.0747175936587155
"442",0.126605459623607,0.33635734168347,TRUE,FALSE,FALSE,0.0999290194129571
"443",0.313633495231026,0,FALSE,TRUE,FALSE,0.108005935815163
"444",0.413549789437006,0,FALSE,TRUE,FALSE,0.0532899532234296
"445",0.269612943696232,0.485424759782884,TRUE,FALSE,TRUE,0.0885571667226031
"446",0.61,0,FALSE,FALSE,FALSE,0.131915067322552
"447",0.107720179390162,0,FALSE,FALSE,FALSE,0.0513937903102487
"448",0.113354601789954,0.344971769955009,TRUE,FALSE,FALSE,0.149101398186758
"449",0.0838747141470834,0,FALSE,FALSE,FALSE,0.0542163626290858
"450",0.143611945801173,0,FALSE,TRUE,FALSE,0.100780007918365
"451",0.14883617251851,0,FALSE,FALSE,FALSE,0.116625565220602
"452",0.268291803974557,0,FALSE,TRUE,FALSE,0.114101434475742
"453",0.146653920835598,0.397888228274566,TRUE,FALSE,TRUE,0.147248201887123
"454",0.169909374747488,0,FALSE,FALSE,FALSE,0.0801472718827426
"455",0.153617338908726,0.61,TRUE,FALSE,FALSE,0.0792529017198831
"456",0.0822280785735676,0.161384855560027,TRUE,FALSE,FALSE,0.082526044617407
"457",0.16423800758995,0,FALSE,TRUE,FALSE,0.111347141070291
"458",0.330392055921798,0.61,TRUE,FALSE,FALSE,0.14766673615668
"459",0.189282231942414,0.245913447462954,TRUE,FALSE,FALSE,0.134157898486592
"460",0.174694808386266,0,FALSE,FALSE,FALSE,0.0632649014703929
"461",0.0752125241764988,0.370277693099342,TRUE,FALSE,FALSE,0.0948369242949411
"462",0.308118976946933,0.419291829269594,TRUE,FALSE,TRUE,0.101315495208837
"463",0.195625892136243,0,FALSE,FALSE,FALSE,0.0712288977112621
"464",0.437748513695239,0.61,TRUE,FALSE,FALSE,0.119581367541105
"465",0.0854377480485835,0.394682303368765,TRUE,FALSE,TRUE,0.139144529867917
"466",0.28307211070092,0,FALSE,TRUE,FALSE,0.0928594910306856
"467",0.502993966867518,0,FALSE,TRUE,FALSE,0.114256468531676
"468",0.240363835403695,0,FALSE,TRUE,FALSE,0.146934311208315
"469",0.233904637258192,0,FALSE,TRUE,FALSE,0.0688397436868399
"470",0.262449151757579,0,FALSE,TRUE,FALSE,0.125248585222289
"471",0.279947148587128,0,FALSE,TRUE,FALSE,0.0842633237363771
"472",0.195354967751775,0.30771805990953,TRUE,FALSE,FALSE,0.122701390343718
"473",0.0507352568721017,0.61,TRUE,FALSE,FALSE,0.117391789145768
"474",0.225215798438081,0.239457924268208,TRUE,FALSE,FALSE,0.133877093554474
"475",0.528748886845427,0,FALSE,TRUE,FALSE,0.100786212808453
"476",0.275403692290313,0,FALSE,TRUE,FALSE,0.103218328417279
"477",0.220331420302687,0,FALSE,TRUE,FALSE,0.0933631053892895
"478",0.0881111256075165,0.249735114700161,TRUE,FALSE,FALSE,0.0951018874300644
"479",0.292282352553331,0,FALSE,TRUE,FALSE,0.0640732031548396
"480",0.0641874789061284,0.171300374834132,TRUE,FALSE,FALSE,0.13407435414847
"481",0.275775447384148,0,FALSE,TRUE,FALSE,0.114229639223777
"482",0.216401024497895,0.433862517386681,TRUE,FALSE,TRUE,0.137845534388907
"483",0.221719482145272,0,FALSE,FALSE,FALSE,0.135993277351372
"484",0.0880061554601729,0,FALSE,FALSE,FALSE,0.0570604277774692
"485",0.149703001137823,0,FALSE,FALSE,FALSE,0.137487963307649
"486",0.379456456791411,0,FALSE,FALSE,FALSE,0.106174266454764
"487",0.130942934907214,0,FALSE,TRUE,FALSE,0.104574119113386
"488",0.0974206128801208,0.242976144957356,TRUE,FALSE,FALSE,0.0510806907666847
"489",0.154578990634818,0,FALSE,TRUE,FALSE,0.0817108569433913
"490",0.188083828314496,0.349243898852728,TRUE,FALSE,FALSE,0.145316669228487
"491",0.0973001092386011,0.228941532666795,TRUE,FALSE,FALSE,0.0745039378525689
"492",0.16606931560725,0.61,TRUE,FALSE,FALSE,0.135964804305695
"493",0.113774712600403,0.274011567607522,TRUE,FALSE,FALSE,0.14556981055066
"494",0.151660490415308,0.153740514637314,TRUE,FALSE,TRUE,0.104041303135455
"495",0.39832378380647,0,FALSE,TRUE,FALSE,0.117454720521346
"496",0.14448412757009,0,FALSE,TRUE,FALSE,0.0688929945696145
"497",0.505876122832262,0.61,TRUE,FALSE,FALSE,0.106200576364063
"498",0.126521390547916,0,FALSE,TRUE,FALSE,0.0630987590644509
"499",0.116096404773097,0.15346574005257,TRUE,FALSE,FALSE,0.127424747869372
"500",0.265942348648885,0,FALSE,TRUE,FALSE,0.0805354055017233
"501",0.220017030814523,0,FALSE,TRUE,FALSE,0.0710959394462407
"502",0.257468562544283,0.317568158986978,TRUE,FALSE,FALSE,0.0999543632147834
"503",0.174947852827609,0,FALSE,FALSE,FALSE,0.0853697663173079
"504",0.106134653432759,0,FALSE,FALSE,FALSE,0.094584385631606
"505",0.0970339069881398,0.155644441055925,TRUE,FALSE,TRUE,0.10406465777196
"506",0.215906632971019,0,FALSE,FALSE,FALSE,0.0681763506960124
"507",0.146023170571828,0.182907769494905,TRUE,FALSE,TRUE,0.143459249287844
"508",0.51857233206349,0,FALSE,TRUE,FALSE,0.0987692034803331
"509",0.0747225156078489,0.221945347916873,TRUE,FALSE,FALSE,0.0842038609553128
"510",0.484832882208234,0,FALSE,FALSE,FALSE,0.105302048660815
"511",0.0849413607692129,0,FALSE,TRUE,FALSE,0.0703211449319497
"512",0.196338943004292,0,FALSE,TRUE,FALSE,0.0862935565644875
"513",0.0703859126195312,0,FALSE,FALSE,FALSE,0.0649487040471286
"514",0.117087979657723,0,FALSE,TRUE,FALSE,0.0677132655866444
"515",0.207979409149538,0,FALSE,TRUE,FALSE,0.124853316275403
"516",0.237741893855855,0,FALSE,FALSE,FALSE,0.0580357853323221
"517",0.284718724163261,0,FALSE,TRUE,FALSE,0.126725014974363
"518",0.180732521042228,0,FALSE,FALSE,FALSE,0.0601162205450237
"519",0.0704979913129674,0.61,TRUE,FALSE,FALSE,0.094277111440897
"520",0.23820441926476,0.256102156562003,TRUE,FALSE,TRUE,0.0512225085869432
"521",0.251609041500125,0.61,TRUE,FALSE,FALSE,0.0577943349257112
"522",0.0747561824278811,0.262009807235082,TRUE,FALSE,TRUE,0.120019874023274
"523",0.0989673813474297,0,FALSE,TRUE,FALSE,0.0676999912131578
"524",0.334793509623864,0.375559855485335,TRUE,FALSE,FALSE,0.0915299006737769
"525",0.0797748486444468,0,FALSE,TRUE,FALSE,0.0670785321155563
"526",0.089251083525767,0.1306879513897,TRUE,FALSE,FALSE,0.0582816098351032
"527",0.193039953926564,0,FALSE,TRUE,FALSE,0.064825553772971
"528",0.303477158229671,0,FALSE,TRUE,FALSE,0.0779167239088565
"529",0.305552860318259,0,FALSE,TRUE,FALSE,0.144751546788029
"530",0.155546405385046,0.529826631515703,TRUE,FALSE,FALSE,0.0589007704984397
"531",0.0599392169367915,0.32996818262618,TRUE,FALSE,FALSE,0.144869643053971
"532",0.324997383218879,0.431846076862872,TRUE,FALSE,TRUE,0.0793919716728851
"533",0.15292819168642,0,FALSE,FALSE,FALSE,0.0826984356623143
"534",0.0598022575555717,0.175959208444692,TRUE,FALSE,FALSE,0.138143915147521
"535",0.0988047120208931,0,FALSE,FALSE,FALSE,0.0773381378501654
"536",0.1421611295416,0,FALSE,FALSE,FALSE,0.128656184556894
"537",0.163678798148855,0.61,TRUE,FALSE,FALSE,0.11769737561699
"538",0.311412563314661,0,FALSE,FALSE,FALSE,0.0558696100488305
"539",0.208924204265691,0,FALSE,FALSE,FALSE,0.100767248892225
"540",0.61,0,FALSE,FALSE,FALSE,0.116734624234959
"541",0.159321626686716,0,FALSE,TRUE,FALSE,0.0787603389471769
"542",0.410229597613215,0,FALSE,FALSE,FALSE,0.146391711337492
"543",0.218239001435028,0,FALSE,TRUE,FALSE,0.137273450614884
"544",0.208098852333188,0,FALSE,TRUE,FALSE,0.0530885537853465
"545",0.100509533216624,0,FALSE,TRUE,FALSE,0.0820577809819952
"546",0.338899293541785,0.61,TRUE,FALSE,FALSE,0.0978922285605222
"547",0.348524922256718,0,FALSE,TRUE,FALSE,0.114822054421529
"548",0.500551279834098,0.553113532198327,TRUE,FALSE,FALSE,0.111220027250238
"549",0.486887349732717,0,FALSE,TRUE,FALSE,0.143645616667345
"550",0.302809961200572,0,FALSE,TRUE,FALSE,0.131617918494157
"551",0.248398048686795,0,FALSE,FALSE,FALSE,0.14502478914801
"552",0.125001462833236,0,FALSE,TRUE,FALSE,0.074397222022526
"553",0.108965074893143,0,FALSE,FALSE,FALSE,0.0567956967512146
"554",0.257089525831822,0.331311598184462,TRUE,FALSE,TRUE,0.0972414597868919
"555",0.0710552487868334,0.185770763200708,TRUE,FALSE,FALSE,0.0767589408205822
"556",0.188068076023216,0.188842356507666,TRUE,FALSE,FALSE,0.142069782665931
"557",0.263263520356037,0,FALSE,TRUE,FALSE,0.103384828777052
"558",0.074996875610776,0.325161654709717,TRUE,FALSE,TRUE,0.140025561721995
"559",0.259509066203871,0,FALSE,FALSE,FALSE,0.109733868506737
"560",0.100650656280578,0,FALSE,TRUE,FALSE,0.0725845149485394
"561",0.0515679704864067,0.221725547831601,TRUE,FALSE,TRUE,0.0916549834422767
"562",0.304403055572507,0,FALSE,TRUE,FALSE,0.0874876111745834
"563",0.232845197012648,0,FALSE,FALSE,FALSE,0.0903268803842366
"564",0.0872730855744221,0,FALSE,TRUE,FALSE,0.0634362292010337
"565",0.0853769677458331,0,FALSE,FALSE,FALSE,0.0563846675911918
"566",0.14159157511504,0,FALSE,TRUE,FALSE,0.135990791046061
"567",0.168874008231796,0,FALSE,FALSE,FALSE,0.0667139199795201
"568",0.155944415344787,0,FALSE,TRUE,FALSE,0.13539319280535
"569",0.0747642560661944,0.492441324985071,TRUE,FALSE,FALSE,0.0844847588101402
"570",0.127527501900942,0.380803439463489,TRUE,FALSE,FALSE,0.0905063437996432
"571",0.0941201700695529,0.502680539854287,TRUE,FALSE,FALSE,0.141258010431193
"572",0.0800314449773495,0.208364732679911,TRUE,FALSE,FALSE,0.0765427987789735
"573",0.181911475560138,0.243692201625661,TRUE,FALSE,FALSE,0.124766551260836
"574",0.0958911407726078,0.174358429803253,TRUE,FALSE,FALSE,0.0904936455423012
"575",0.322987628418801,0,FALSE,TRUE,FALSE,0.134777687117457
"576",0.187681692748753,0,FALSE,TRUE,FALSE,0.0821634775726125
"577",0.123254349444332,0,FALSE,TRUE,FALSE,0.075020984490402
"578",0.113854220524747,0.61,TRUE,FALSE,FALSE,0.0766538453986868
"579",0.264038232569249,0,FALSE,TRUE,FALSE,0.0749703701585531
"580",0.238582611853763,0,FALSE,TRUE,FALSE,0.0744172320235521
"581",0.207519692797496,0,FALSE,TRUE,FALSE,0.134150443482213
"582",0.357587133648778,0,FALSE,TRUE,FALSE,0.07284487769939
"583",0.159490611236792,0.238961138785817,TRUE,FALSE,FALSE,0.100262001412921
"584",0.189062938860497,0.405238050618209,TRUE,FALSE,FALSE,0.061424782150425
"585",0.15104550401741,0,FALSE,TRUE,FALSE,0.142352253268473
"586",0.427960679431942,0,FALSE,FALSE,FALSE,0.0776307485532016
"587",0.414828509300452,0.61,TRUE,FALSE,FALSE,0.141361313546076
"588",0.247085876396221,0,FALSE,TRUE,FALSE,0.0627042864216492
"589",0.281855556522871,0,FALSE,TRUE,FALSE,0.0621145840734243
"590",0.151440479841962,0,FALSE,TRUE,FALSE,0.095623857784085
"591",0.257625460365065,0,FALSE,FALSE,FALSE,0.0941728113219142
"592",0.101246560412963,0.61,TRUE,FALSE,FALSE,0.0601628361037001
"593",0.0640398098780043,0.334333179937676,TRUE,FALSE,FALSE,0.135320126963779
"594",0.130690585493255,0.61,TRUE,FALSE,FALSE,0.0990161872701719
"595",0.205109054995486,0,FALSE,TRUE,FALSE,0.116282055550255
"596",0.265125864388824,0.281158735778211,TRUE,FALSE,FALSE,0.0893183004576713
"597",0.129381670123216,0.234069032282564,TRUE,FALSE,TRUE,0.0880742537323385
"598",0.121829787018974,0,FALSE,TRUE,FALSE,0.119212970859371
"599",0.0869872544326768,0.472310970935455,TRUE,FALSE,FALSE,0.0517133157234639
"600",0.11044561895052,0.142701253402995,TRUE,FALSE,FALSE,0.0956818354316056
"601",0.61,0,FALSE,FALSE,FALSE,0.0668308790074661
"602",0.284262001675379,0,FALSE,TRUE,FALSE,0.102551505505107
"603",0.218243472950818,0,FALSE,TRUE,FALSE,0.0846459092805162
"604",0.491044309062811,0.495613778827196,TRUE,FALSE,FALSE,0.0799906490370631
"605",0.240859829983674,0,FALSE,FALSE,FALSE,0.129074096609838
"606",0.0542151896017609,0.112266793707386,TRUE,FALSE,FALSE,0.0895181201398373
"607",0.175214964826591,0,FALSE,FALSE,FALSE,0.142485045292415
"608",0.0686606163140592,0.61,TRUE,FALSE,FALSE,0.129423092794605
"609",0.38028514061545,0.446285560261458,TRUE,FALSE,FALSE,0.102165739517659
"610",0.14492926780776,0,FALSE,FALSE,FALSE,0.137200818094425
"611",0.300837412517211,0.61,TRUE,FALSE,FALSE,0.118283914215863
"612",0.463299049371577,0.61,TRUE,FALSE,FALSE,0.0808622302487493
"613",0.0779626882594503,0,FALSE,TRUE,FALSE,0.0587292494717985
"614",0.0806144305670606,0.329909868871899,TRUE,FALSE,TRUE,0.107532054861076
"615",0.121772754680284,0,FALSE,TRUE,FALSE,0.0610559317283332
"616",0.299080474579296,0,FALSE,TRUE,FALSE,0.0583906327839941
"617",0.172030461965517,0,FALSE,TRUE,FALSE,0.107521811174229
"618",0.20850135005049,0,FALSE,TRUE,FALSE,0.0883469667285681
"619",0.0601423294518232,0.216870117493839,TRUE,FALSE,TRUE,0.085404079570435
"620",0.163886222934468,0.281075750992426,TRUE,FALSE,TRUE,0.136434897407889
"621",0.435814789263532,0,FALSE,FALSE,FALSE,0.11249079159461
"622",0.157223735109595,0.270752321952023,TRUE,FALSE,FALSE,0.141690420010127
"623",0.0568180567571342,0.271993018547073,TRUE,FALSE,FALSE,0.0798670538701117
"624",0.362641260089388,0.61,TRUE,FALSE,FALSE,0.140896951663308
"625",0.513761956987,0.61,TRUE,FALSE,FALSE,0.143776931194589
"626",0.122538188218038,0,FALSE,TRUE,FALSE,0.0707061507971957
"627",0.298847051210913,0,FALSE,TRUE,FALSE,0.0500985614722595
"628",0.211078317721657,0,FALSE,TRUE,FALSE,0.091257531568408
"629",0.22640577383765,0.229777293399984,TRUE,FALSE,FALSE,0.112244708649814
"630",0.11883414086826,0,FALSE,TRUE,FALSE,0.11875568528194
"631",0.165210580228608,0.61,TRUE,FALSE,FALSE,0.12907568491064
"632",0.27758599712979,0,FALSE,FALSE,FALSE,0.0823451714823022
"633",0.0552501047253284,0.188313764263876,TRUE,FALSE,FALSE,0.0663299723295495
"634",0.128146477673941,0,FALSE,FALSE,FALSE,0.0860340397572145
"635",0.541355211135728,0.61,TRUE,FALSE,FALSE,0.149396146717481
"636",0.202465038939074,0.357106534527362,TRUE,FALSE,TRUE,0.0607531687244773
"637",0.487653492173314,0,FALSE,TRUE,FALSE,0.119815324991941
"638",0.602519236383898,0,FALSE,FALSE,FALSE,0.127833621110767
"639",0.347839040630067,0.61,TRUE,FALSE,FALSE,0.058362160413526
"640",0.0642563522147591,0.127377950486995,TRUE,FALSE,FALSE,0.123489042907022
"641",0.305334949687081,0,FALSE,TRUE,FALSE,0.12935481199529
"642",0.233234924767205,0,FALSE,TRUE,FALSE,0.0687126854434609
"643",0.336129730181666,0,FALSE,TRUE,FALSE,0.0816499866778031
"644",0.285468529778595,0,FALSE,TRUE,FALSE,0.136051765666343
"645",0.139601404295391,0,FALSE,TRUE,FALSE,0.0559681819519028
"646",0.2692707002101,0,FALSE,TRUE,FALSE,0.0516434310935438
"647",0.0513591634518283,0.410759638923566,TRUE,FALSE,TRUE,0.0789568250067532
"648",0.160647802612023,0,FALSE,TRUE,FALSE,0.0964069799287245
"649",0.219371343730018,0,FALSE,FALSE,FALSE,0.146852981764823
"650",0.186898208494474,0.61,TRUE,FALSE,FALSE,0.0673704461893067
"651",0.17465637238658,0.583713603240356,TRUE,FALSE,TRUE,0.089503438770771
"652",0.0682651761136544,0.165676399062364,TRUE,FALSE,TRUE,0.0579948444152251
"653",0.190283434726903,0,FALSE,TRUE,FALSE,0.124978287448175
"654",0.493350747526215,0,FALSE,FALSE,FALSE,0.105973604926839
"655",0.204971012604038,0.61,TRUE,FALSE,FALSE,0.138483598618768
"656",0.128298662482308,0,FALSE,TRUE,FALSE,0.0773971802089363
"657",0.0993166941333961,0,FALSE,TRUE,FALSE,0.0524598356336355
"658",0.239362455182647,0,FALSE,TRUE,FALSE,0.0797095227288082
"659",0.172940485190457,0,FALSE,TRUE,FALSE,0.0997643793700263
"660",0.0582572475739136,0.541888313135015,TRUE,FALSE,TRUE,0.0932809487450868
"661",0.137863762987255,0,FALSE,FALSE,FALSE,0.104110490344465
"662",0.105255153402686,0,FALSE,FALSE,FALSE,0.0995740263257176
